"No.","Time","Source","Destination","Protocol","Length","Info"
"174","2.805660","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57053  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"175","2.808276","192.168.220.2","172.16.243.198","DNS","239","Standard query response 0xdc41 AAAA abs.twimg.com CNAME cs196.wac.edgecastcdn.net CNAME cs2-wac.apr-8315.edgecastdns.net CNAME cs2-wac-as.8315.ecdns.net CNAME cs672.wac.edgecastcdn.net AAAA 2606:2800:248:1707:10d3:19d0:1ba2:1a23"
"176","2.810127","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57054  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"177","2.819661","2404:6800:4004:808::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57021 [FIN, ACK] Seq=1 Ack=2 Win=111 Len=0"
"178","2.822499","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","86","443  >  57053 [SYN, ACK] Seq=0 Ack=1 Win=24400 Len=0 MSS=1220 SACK_PERM=1 WS=512"
"179","2.822625","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57053  >  443 [ACK] Seq=1 Ack=1 Win=64768 Len=0"
"180","2.822857","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","86","443  >  57054 [SYN, ACK] Seq=0 Ack=1 Win=24400 Len=0 MSS=1220 SACK_PERM=1 WS=512"
"181","2.822931","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57054  >  443 [ACK] Seq=1 Ack=1 Win=64768 Len=0"
"182","2.823115","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","671","Client Hello"
"183","2.823566","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","591","Client Hello"
"184","2.828531","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57053 [ACK] Seq=1 Ack=598 Win=25600 Len=0"
"185","2.828782","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","74","443  >  57054 [ACK] Seq=1 Ack=518 Win=25600 Len=0"
"186","2.828953","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","173","Hello Retry Request, Change Cipher Spec"
"187","2.829413","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","705","Change Cipher Spec, Client Hello"
"188","2.832453","2404:6800:4004:80b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","92","Payload (Encrypted), PKN: 1, CID: 17605419468368222066"
"189","2.835896","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","1294","Server Hello, Application Data"
"190","2.836155","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","378","[TCP Previous segment not captured] , Continuation Data"
"191","2.836193","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57053  >  443 [ACK] Seq=1229 Ack=1320 Win=65792 Len=0 SLE=3760 SRE=4064"
"192","2.842285","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","173","Hello Retry Request, Change Cipher Spec"
"193","2.842812","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","597","Change Cipher Spec, Client Hello"
"194","2.842941","2404:6800:4004:80b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","1392","Payload (Encrypted), PKN: 2"
"195","2.843421","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:80b::200e","GQUIC","101","Payload (Encrypted), PKN: 2, CID: 17605419468368222066"
"196","2.843498","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:80b::200e","GQUIC","90","Payload (Encrypted), PKN: 3, CID: 17605419468368222066"
"197","2.844370","2404:6800:4004:80b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","93","Payload (Encrypted), PKN: 3"
"198","2.855195","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1294","[TCP Retransmission] 443  >  57053 [ACK] Seq=1320 Ack=1229 Win=27136 Len=1220"
"199","2.855290","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57053  >  443 [ACK] Seq=1229 Ack=2540 Win=65792 Len=0 SLE=3760 SRE=4064"
"200","2.855455","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","1294","Server Hello, Application Data"
"201","2.860170","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1294","[TCP Retransmission] 443  >  57053 [ACK] Seq=2540 Ack=1229 Win=27136 Len=1220"
"202","2.860250","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57053  >  443 [ACK] Seq=1229 Ack=4064 Win=65792 Len=0"
"203","2.862008","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","148","Application Data"
"204","2.868851","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","345","Application Data"
"205","2.869899","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:80b::200e","GQUIC","90","Payload (Encrypted), PKN: 4, CID: 17605419468368222066"
"206","2.871907","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","345","Application Data"
"207","2.871998","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57053  >  443 [ACK] Seq=1303 Ack=4606 Win=65280 Len=0"
"208","2.872290","104.244.42.65","172.16.243.198","TCP","1514","443  >  56562 [ACK] Seq=47 Ack=117 Win=1701 Len=1460 [TCP segment of a reassembled PDU]"
"209","2.873051","104.244.42.65","172.16.243.198","TCP","1514","443  >  56562 [ACK] Seq=1507 Ack=117 Win=1701 Len=1460 [TCP segment of a reassembled PDU]"
"210","2.873116","172.16.243.198","104.244.42.65","TCP","54","56562  >  443 [ACK] Seq=117 Ack=2967 Win=256 Len=0"
"211","2.873479","104.244.42.65","172.16.243.198","TLSv1.2","1286","Application Data, Application Data"
"212","2.874071","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","170","Application Data, Application Data"
"213","2.874824","2404:6800:4004:80b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","82","Payload (Encrypted), PKN: 4"
"214","2.896630","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","378","[TCP Previous segment not captured] , Continuation Data"
"215","2.896688","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57054  >  443 [ACK] Seq=1041 Ack=1320 Win=65792 Len=0 SLE=3760 SRE=4064"
"216","2.915560","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57053  >  443 [ACK] Seq=1303 Ack=4702 Win=65024 Len=0"
"217","2.915615","172.16.243.198","104.244.42.65","TCP","54","56562  >  443 [ACK] Seq=117 Ack=4199 Win=251 Len=0"
"218","2.924542","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"219","2.924543","172.16.244.225","172.16.255.255","UDP","62","2007  >  2007 Len=20"
"220","2.924893","fe80::21b:17ff:fe00:125","ff02::1","ICMPv6","110","Router Advertisement from 00:1b:17:00:01:25"
"221","2.924893","172.16.242.246","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW9C305B83489B.local, ""QM"" question"
"222","3.011465","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:808::200e","GQUIC","163","Payload (Encrypted), PKN: 9, CID: 4499802902967155008"
"223","3.028445","172.16.243.237","172.16.255.255","BROWSER","243","Host Announcement LAPTOP-GAJ2SODD, Workstation, Server, NT Workstation, Potential Browser"
"224","3.028446","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"225","3.028817","172.16.244.225","172.16.255.255","UDP","62","2007  >  2007 Len=20"
"226","3.028817","Google_73:1a:e5","Broadcast","ARP","60","Who has 172.16.244.24? Tell 172.16.246.212"
"227","3.034533","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:808::200e","GQUIC","101","Payload (Encrypted), PKN: 10, CID: 4499802902967155008"
"228","3.044833","2404:6800:4004:808::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","93","Payload (Encrypted), PKN: 12"
"229","3.045338","2404:6800:4004:808::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","85","Payload (Encrypted), PKN: 13"
"230","3.058490","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:808::200e","GQUIC","169","Payload (Encrypted), PKN: 11, CID: 4499802902967155008"
"231","3.084142","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1294","[TCP Retransmission] 443  >  57054 [ACK] Seq=1320 Ack=1041 Win=26624 Len=1220"
"232","3.084252","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","86","57054  >  443 [ACK] Seq=1041 Ack=2540 Win=65792 Len=0 SLE=3760 SRE=4064"
"233","3.087560","2404:6800:4004:808::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","82","Payload (Encrypted), PKN: 14"
"234","3.090456","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1294","[TCP Retransmission] 443  >  57054 [ACK] Seq=2540 Ack=1041 Win=26624 Len=1220"
"235","3.090593","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57054  >  443 [ACK] Seq=1041 Ack=4064 Win=65792 Len=0"
"236","3.092431","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TLSv1.3","148","Application Data"
"237","3.097047","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","345","Application Data"
"238","3.097351","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","345","Application Data"
"239","3.097400","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57054  >  443 [ACK] Seq=1115 Ack=4606 Win=65280 Len=0"
"240","3.098089","2606:2800:248:1707:10d3:19d0:1ba2:1a23","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.3","170","Application Data, Application Data"
"241","3.140547","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2606:2800:248:1707:10d3:19d0:1ba2:1a23","TCP","74","57054  >  443 [ACK] Seq=1115 Ack=4702 Win=65024 Len=0"
"242","3.142176","172.16.243.198","104.244.42.65","TLSv1.2","141","Application Data"
"243","3.187589","104.244.42.65","172.16.243.198","TCP","60","443  >  56562 [ACK] Seq=4199 Ack=204 Win=1701 Len=0"
"244","3.214058","172.16.243.198","192.168.220.2","DNS","79","Standard query 0x6a08 A clients4.google.com"
"245","3.214419","172.16.243.198","192.168.220.2","DNS","79","Standard query 0x5d99 AAAA clients4.google.com"
"246","3.219913","192.168.220.2","172.16.243.198","DNS","119","Standard query response 0x6a08 A clients4.google.com CNAME clients.l.google.com A 172.217.25.238"
"247","3.256303","192.168.220.2","172.16.243.198","DNS","131","Standard query response 0x5d99 AAAA clients4.google.com CNAME clients.l.google.com AAAA 2404:6800:4004:81b::200e"
"248","3.273923","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1392","Client Hello, PKN: 1, CID: 15831299118545404998"
"249","3.275163","104.244.42.65","172.16.243.198","TCP","1514","443  >  56562 [ACK] Seq=4199 Ack=204 Win=1701 Len=1460 [TCP segment of a reassembled PDU]"
"250","3.278019","104.244.42.65","172.16.243.198","TCP","1514","443  >  56562 [ACK] Seq=5659 Ack=204 Win=1701 Len=1460 [TCP segment of a reassembled PDU]"
"251","3.278024","104.244.42.65","172.16.243.198","TLSv1.2","678","Application Data"
"252","3.278185","172.16.243.198","104.244.42.65","TCP","54","56562  >  443 [ACK] Seq=204 Ack=7743 Win=256 Len=0"
"253","3.278495","104.244.42.65","172.16.243.198","TCP","1514","443  >  56562 [ACK] Seq=7743 Ack=204 Win=1701 Len=1460 [TCP segment of a reassembled PDU]"
"254","3.278497","104.244.42.65","172.16.243.198","TLSv1.2","1018","Application Data"
"255","3.278588","172.16.243.198","104.244.42.65","TCP","54","56562  >  443 [ACK] Seq=204 Ack=10167 Win=256 Len=0"
"256","3.289826","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1392","Client Hello, PKN: 2, CID: 15831299118545404998"
"257","3.296014","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","92","Payload (Encrypted), PKN: 1, CID: 15831299118545404998"
"258","3.316163","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","1392","Payload (Encrypted), PKN: 2"
"259","3.316472","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","93","Payload (Encrypted), PKN: 3"
"260","3.317337","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","101","Payload (Encrypted), PKN: 3, CID: 15831299118545404998"
"261","3.317520","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","90","Payload (Encrypted), PKN: 4, CID: 15831299118545404998"
"262","3.318359","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1392","Payload (Encrypted), PKN: 5, CID: 15831299118545404998"
"263","3.318486","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1392","Payload (Encrypted), PKN: 6, CID: 15831299118545404998"
"264","3.318638","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1392","Payload (Encrypted), PKN: 7, CID: 15831299118545404998"
"265","3.318875","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","366","Payload (Encrypted), PKN: 8, CID: 15831299118545404998"
"266","3.327487","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","82","Payload (Encrypted), PKN: 4"
"267","3.328136","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","82","Payload (Encrypted), PKN: 5"
"268","3.342237","172.16.242.246","172.16.255.255","NBNS","92","Name query NB BRW9C305B83489B<00>"
"269","3.343263","172.16.244.44","239.255.255.250","UDP","698","50689  >  3702 Len=656"
"270","3.343264","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"271","3.343627","172.16.244.225","172.16.255.255","UDP","62","2007  >  2007 Len=20"
"272","3.350331","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","fec0:0:0:ffff::1","DNS","93","Standard query 0x4095 A p13n.adobe.io"
"273","3.435540","172.16.243.198","192.168.220.2","DNS","64","Standard query 0x047e AAAA t.co"
"274","3.441628","192.168.220.2","172.16.243.198","DNS","133","Standard query response 0x047e AAAA t.co SOA ns1.p26.dynect.net"
"275","3.449353","172.16.244.44","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"276","3.449855","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"277","3.510100","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","394","Payload (Encrypted), PKN: 6"
"278","3.514502","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","953","Payload (Encrypted), PKN: 7"
"279","3.514889","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","90","Payload (Encrypted), PKN: 9, CID: 15831299118545404998"
"280","3.516357","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","90","Payload (Encrypted), PKN: 8"
"281","3.516901","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","101","Payload (Encrypted), PKN: 9"
"282","3.517166","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","90","Payload (Encrypted), PKN: 10, CID: 15831299118545404998"
"283","3.527194","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","1310","Payload (Encrypted), PKN: 11, CID: 15831299118545404998"
"284","3.548312","172.16.243.198","13.251.99.200","TLSv1.2","117","Application Data"
"285","3.611856","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","82","Payload (Encrypted), PKN: 10"
"286","3.652879","13.251.99.200","172.16.243.198","TCP","60","443  >  55211 [ACK] Seq=1 Ack=64 Win=8 Len=0"
"287","3.653531","13.251.99.200","172.16.243.198","TLSv1.2","117","Application Data"
"288","3.655343","172.16.245.194","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"289","3.655346","172.16.245.194","172.16.255.255","UDP","62","2007  >  2007 Len=20"
"290","3.656134","172.16.246.47","224.0.0.251","MDNS","441","Standard query response 0x0000 PTR kotaro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 58679 itouakiratarounoMacBook-Pro.local AAAA, cache flush fe80::1ce3:9313:eb0c:83c1 A, cache flush 172.16.246.47 AAAA, cache flush 2001:df7:5600:8002:ce5:a0f8:8238:20c4 NSEC, cache flush kotaro._companion-link._tcp.local NSEC, cache flush itouakiratarounoMacBook-Pro.local"
"291","3.656137","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"292","3.656138","fe80::1ce3:9313:eb0c:83c1","ff02::fb","MDNS","461","Standard query response 0x0000 PTR kotaro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 58679 itouakiratarounoMacBook-Pro.local AAAA, cache flush fe80::1ce3:9313:eb0c:83c1 A, cache flush 172.16.246.47 AAAA, cache flush 2001:df7:5600:8002:ce5:a0f8:8238:20c4 NSEC, cache flush kotaro._companion-link._tcp.local NSEC, cache flush itouakiratarounoMacBook-Pro.local"
"293","3.696374","172.16.243.198","13.251.99.200","TCP","54","55211  >  443 [ACK] Seq=64 Ack=64 Win=255 Len=0"
"294","3.715386","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","115","Payload (Encrypted), PKN: 11"
"295","3.717719","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","466","Payload (Encrypted), PKN: 12"
"296","3.718295","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","90","Payload (Encrypted), PKN: 13"
"297","3.718297","2404:6800:4004:81b::200e","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","GQUIC","260","Payload (Encrypted), PKN: 14"
"298","3.718888","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","90","Payload (Encrypted), PKN: 12, CID: 15831299118545404998"
"299","3.719238","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2404:6800:4004:81b::200e","GQUIC","90","Payload (Encrypted), PKN: 13, CID: 15831299118545404998"
"300","3.760593","172.16.245.93","224.0.0.251","MDNS","176","Standard query 0x0000 TXT \\346\\235\\261\\346\\265\\267\\346\\236\\227\\346\\213\\223\\345\\274\\245\\343\\201\\256MacBook Pro._companion-link._tcp.local, ""QM"" question TXT \\346\\265\\205\\345\\267\\235\\350\\253\\222\\343\\201\\256MacBook Pro ._companion-link._tcp.local, ""QM"" question OPT"
"301","3.760596","fe80::85f:1844:2e9:c5f9","ff02::fb","MDNS","196","Standard query 0x0000 TXT \\346\\235\\261\\346\\265\\267\\346\\236\\227\\346\\213\\223\\345\\274\\245\\343\\201\\256MacBook Pro._companion-link._tcp.local, ""QM"" question TXT \\346\\265\\205\\345\\267\\235\\350\\253\\222\\343\\201\\256MacBook Pro ._companion-link._tcp.local, ""QM"" question OPT"
"302","3.761849","172.16.245.194","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"303","3.761852","172.16.245.194","172.16.255.255","UDP","62","2007  >  2007 Len=20"
"304","3.761853","172.16.244.225","172.16.255.255","UDP","62","2008  >  2008 Len=20"
"305","3.864253","IntelCor_15:36:55","Broadcast","ARP","60","Who has 172.16.242.8? Tell 172.16.245.38"
"306","3.864256","172.16.246.82","224.0.0.252","LLMNR","87","Standard query 0x11fe PTR 244.241.16.172.in-addr.arpa"
"307","3.865086","IntelCor_aa:90:0b","Broadcast","ARP","60","Who has 172.16.241.244? Tell 172.16.246.82"
